tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_tunggal;n_utp_campuran;n_utp_tumpang_sari;n_utp_asosiasi_antar_semusim;n_utp_jumlah;n_utp
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3106;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310010] PAGA;53;5310;5310010;265;1309;19;11;1604;1605
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310011] MEGO;53;5310;5310011;40;1489;0;1;1530;1530
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310012] TANA WAWO;53;5310;5310012;70;1166;0;2;1238;1238
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310020] LELA;53;5310;5310020;23;697;0;3;723;723
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310030] BOLA;53;5310;5310030;17;1619;1;6;1643;1643
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310031] DORENG;53;5310;5310031;7;1486;0;0;1493;1493
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310032] MAPITARA;53;5310;5310032;29;610;0;11;650;650
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310040] TALIBURA;53;5310;5310040;23;243;19;35;320;320
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310041] WAIGETE;53;5310;5310041;8;512;26;33;579;579
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310042] WAIBLAMA;53;5310;5310042;10;119;203;44;376;376
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310050] KEWAPANTE;53;5310;5310050;59;162;0;0;221;221
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310051] HEWOKLOANG;53;5310;5310051;5;887;0;2;894;894
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310052] KANGAE;53;5310;5310052;4;338;6;0;348;348
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310061] PALUE;53;5310;5310061;4;317;0;0;321;321
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310062] KOTING;53;5310;5310062;31;594;1;0;626;626
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310063] NELLE;53;5310;5310063;1;119;1;0;121;121
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310070] NITA;53;5310;5310070;40;2160;7;11;2218;2218
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310071] MAGEPANDA;53;5310;5310071;24;41;3;8;76;76
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310080] ALOK;53;5310;5310080;7;27;4;3;41;42
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310081] ALOK BARAT;53;5310;5310081;14;17;5;2;38;38
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310082] ALOK TIMUR;53;5310;5310082;10;65;2;0;77;77
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310] SIKKA;53;5310;5310999;691;13977;297;172;15137;15139
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310020] LELA;53;5310;5310020;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310050] KEWAPANTE;53;5310;5310050;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310052] KANGAE;53;5310;5310052;1;0;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310] SIKKA;53;5310;5310999;1;2;0;0;3;3
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310011] MEGO;53;5310;5310011;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310012] TANA WAWO;53;5310;5310012;0;1;1;0;2;2
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310031] DORENG;53;5310;5310031;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310042] WAIBLAMA;53;5310;5310042;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310050] KEWAPANTE;53;5310;5310050;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310051] HEWOKLOANG;53;5310;5310051;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310070] NITA;53;5310;5310070;0;3;0;0;3;3
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310080] ALOK;53;5310;5310080;1;0;0;1;2;2
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310] SIKKA;53;5310;5310999;1;9;1;1;12;12
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310010] PAGA;53;5310;5310010;144;865;19;4;1032;1032
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310011] MEGO;53;5310;5310011;25;589;0;0;614;614
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310012] TANA WAWO;53;5310;5310012;1;10;0;0;11;11
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310020] LELA;53;5310;5310020;125;1416;0;32;1573;1573
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310030] BOLA;53;5310;5310030;53;1702;3;24;1782;1782
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310031] DORENG;53;5310;5310031;14;1556;0;0;1570;1570
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310032] MAPITARA;53;5310;5310032;68;679;0;11;758;758
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310040] TALIBURA;53;5310;5310040;219;1236;75;411;1941;1941
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310041] WAIGETE;53;5310;5310041;82;930;97;137;1246;1246
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310042] WAIBLAMA;53;5310;5310042;42;223;246;250;761;762
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310050] KEWAPANTE;53;5310;5310050;91;683;13;13;800;800
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310051] HEWOKLOANG;53;5310;5310051;30;1327;3;1;1361;1361
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310052] KANGAE;53;5310;5310052;40;922;41;4;1007;1007
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310061] PALUE;53;5310;5310061;13;863;0;0;876;876
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310062] KOTING;53;5310;5310062;69;984;1;3;1057;1057
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310063] NELLE;53;5310;5310063;15;566;2;3;586;586
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310070] NITA;53;5310;5310070;86;2064;2;11;2163;2163
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310071] MAGEPANDA;53;5310;5310071;150;142;37;33;362;362
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310080] ALOK;53;5310;5310080;32;86;9;39;166;168
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310081] ALOK BARAT;53;5310;5310081;33;32;1;4;70;70
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310082] ALOK TIMUR;53;5310;5310082;32;242;7;7;288;288
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310] SIKKA;53;5310;5310999;1364;17117;556;987;20024;20027
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
