tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_tunggal;n_utp_campuran;n_utp_tumpang_sari;n_utp_asosiasi_antar_semusim;n_utp_jumlah;n_utp
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310010] PAGA;53;5310;5310010;162;698;3;11;874;874
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310011] MEGO;53;5310;5310011;187;1451;3;4;1645;1645
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310012] TANA WAWO;53;5310;5310012;197;1182;0;0;1379;1379
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310020] LELA;53;5310;5310020;9;153;0;0;162;162
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310030] BOLA;53;5310;5310030;4;827;0;0;831;831
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310031] DORENG;53;5310;5310031;11;942;0;0;953;953
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310032] MAPITARA;53;5310;5310032;170;953;0;21;1144;1144
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310040] TALIBURA;53;5310;5310040;34;874;64;167;1139;1139
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310041] WAIGETE;53;5310;5310041;143;794;51;56;1044;1045
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310042] WAIBLAMA;53;5310;5310042;211;402;62;303;978;978
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310050] KEWAPANTE;53;5310;5310050;56;232;3;0;291;291
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310051] HEWOKLOANG;53;5310;5310051;9;786;1;0;796;796
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310052] KANGAE;53;5310;5310052;7;462;6;0;475;475
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310062] KOTING;53;5310;5310062;1;45;0;0;46;46
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310063] NELLE;53;5310;5310063;0;18;0;0;18;18
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310070] NITA;53;5310;5310070;126;1765;4;8;1903;1903
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310071] MAGEPANDA;53;5310;5310071;102;22;1;3;128;128
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310080] ALOK;53;5310;5310080;6;6;1;0;13;13
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310081] ALOK BARAT;53;5310;5310081;23;24;16;0;63;63
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310082] ALOK TIMUR;53;5310;5310082;9;71;2;1;83;83
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310] SIKKA;53;5310;5310999;1467;11707;217;574;13965;13966
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310011] MEGO;53;5310;5310011;0;4;0;0;4;4
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310012] TANA WAWO;53;5310;5310012;0;6;0;0;6;6
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310030] BOLA;53;5310;5310030;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310032] MAPITARA;53;5310;5310032;0;4;0;0;4;4
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310040] TALIBURA;53;5310;5310040;0;3;0;0;3;3
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310041] WAIGETE;53;5310;5310041;2;1;1;0;4;4
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310042] WAIBLAMA;53;5310;5310042;1;10;0;4;15;15
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310082] ALOK TIMUR;53;5310;5310082;0;6;0;0;6;6
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310] SIKKA;53;5310;5310999;3;35;1;4;43;43
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310010] PAGA;53;5310;5310010;7;9;0;0;16;16
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310011] MEGO;53;5310;5310011;8;281;0;1;290;290
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310012] TANA WAWO;53;5310;5310012;33;511;0;2;546;546
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310020] LELA;53;5310;5310020;0;5;0;0;5;5
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310030] BOLA;53;5310;5310030;1;142;1;8;152;152
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310031] DORENG;53;5310;5310031;0;100;0;0;100;100
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310032] MAPITARA;53;5310;5310032;0;24;0;1;25;25
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310040] TALIBURA;53;5310;5310040;2;43;19;22;86;86
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310041] WAIGETE;53;5310;5310041;1;46;1;12;60;60
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310042] WAIBLAMA;53;5310;5310042;0;3;2;4;9;9
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310050] KEWAPANTE;53;5310;5310050;1;5;0;0;6;6
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310051] HEWOKLOANG;53;5310;5310051;2;96;3;0;101;101
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310052] KANGAE;53;5310;5310052;1;45;1;0;47;47
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310061] PALUE;53;5310;5310061;0;35;0;0;35;35
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310062] KOTING;53;5310;5310062;0;3;0;0;3;3
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310063] NELLE;53;5310;5310063;1;1;0;0;2;2
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310070] NITA;53;5310;5310070;1;47;0;1;49;49
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310071] MAGEPANDA;53;5310;5310071;1;1;0;0;2;2
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310081] ALOK BARAT;53;5310;5310081;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310082] ALOK TIMUR;53;5310;5310082;1;29;0;0;30;30
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310] SIKKA;53;5310;5310999;60;1427;27;51;1565;1565
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310010] PAGA;53;5310;5310010;1;2;0;0;3;3
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310011] MEGO;53;5310;5310011;0;5;0;0;5;5
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310012] TANA WAWO;53;5310;5310012;0;1;0;0;1;1
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310020] LELA;53;5310;5310020;1;9;0;0;10;10
BAB_5_tabel_5_39_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310030] BOLA;53;5310;5310030;1;130;0;0;131;131
